Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality
P0A7Z4	P62399	rpoA	rplE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A7Z4	P68679	rpoA	rpsU	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex|28408604:0071:LC:binary	562	True
P0A7Z4	P68739	rpoA	nfi	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A7Z4	Q46906	rpoA	ygcP	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A800	P0A800	rpoZ	rpoZ	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A800	P0A850	rpoZ	tig	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A800	P0A8E5	rpoZ	yacL	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A800	P0A8T7	rpoZ	rpoC	11118218:0040:LC:binary|14962387:0069:LC:co-complex|15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19903881:0096:LC:binary	562	True
P0A800	P0A8V2	rpoZ	rpoB	14962387:0069:LC:co-complex|15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P0A800	P0ADZ0	rpoZ	rplW	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A800	P0AE60	rpoZ	cedA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A800	P0AFF6	rpoZ	nusA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A800	P0AFG0	rpoZ	nusG	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A800	P0AG24	rpoZ	spoT	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A800	P30139	rpoZ	thiG	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A800	P42590	rpoZ	ygjI	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A800	P60240	rpoZ	rapA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A800	P60422	rpoZ	rplB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A800	P77212	rpoZ	rclA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A805	P0A805	frr	frr	15690043:0007:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0A805	P0A862	frr	tpx	24561554:0397:HT:binary	562	True
P0A805	P0A8E1	frr	ycfP	24561554:0397:HT:binary|24561554:0729:HT:binary	562	True
P0A805	P0A988	frr	dnaN	24561554:0397:HT:binary	562	True
P0A805	P0A9A2	frr	ftnB	24561554:0397:HT:binary	562	True
P0A805	P0A9I3	frr	gcvR	24561554:0397:HT:binary	562	True
P0A805	P0A9R4	frr	fdx	24561554:0397:HT:binary	562	True
P0A805	P0ABB0	frr	atpA	24561554:0397:HT:binary	562	True
P0A805	P0ABR9	frr	mhpB	24561554:0397:HT:binary	562	True
P0A805	P0AC81	frr	gloA	24561554:0397:HT:binary	562	True
P0A805	P0AD49	frr	raiA	24561554:0096:HT:binary|24561554:0397:HT:binary	562	True
P0A805	P0AE08	frr	ahpC	24561554:0397:HT:binary	562	True
P0A805	P0C0L2	frr	osmC	24561554:0397:HT:binary	562	True
P0A805	P15047	frr	entA	24561554:0397:HT:binary	562	True
P0A805	P24178	frr	yffB	24561554:0397:HT:binary	562	True
P0A805	P32700	frr	yjcB	24561554:0397:HT:binary	562	True
P0A805	P37188	frr	gatB	24561554:0397:HT:binary	562	True
P0A805	P45579	frr	hcxA	24561554:0397:HT:binary	562	True
P0A805	P64455	frr	ydcY	24561554:0397:HT:binary	562	True
P0A805	P64461	frr	lsrG	24561554:0397:HT:binary	562	True
P0A805	P64526	frr	yeeW	24561554:0397:HT:binary	562	True
P0A805	P68206	frr	yjbJ	24561554:0397:HT:binary	562	True
P0A805	P76364	frr	cbeA	24561554:0397:HT:binary	562	True
P0A805	P77161	frr	glxR	24561554:0397:HT:binary	562	True
P0A805	Q47153	frr	lfhA	24561554:0397:HT:binary	562	True
P0A809	P0A809	ruvA	ruvA	10772859:0114:LC:binary|10890893:0114:LC:binary|1435721:0071:LC:binary|14568529:0028:LC:binary|14973045:0655:LC:binary|15556943:0071:LC:binary|15556943:0107:LC:binary|24561554:0397:HT:binary|7478987:0028:LC:binary|7885479:0020:LC:binary|9047358:0040:LC:binary|9628481:0114:LC:binary	562	True
P0A809	P21893	ruvA	recJ	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A809	P68739	ruvA	nfi	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A812	P0A812	ruvB	ruvB	12054856:0040:LC:binary|1435721:0071:LC:binary|14973045:0655:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex|7478987:0028:LC:binary|7885479:0040:LC:binary|8052630:0040:LC:binary|9047358:0040:LC:binary	562	True
P0A812	P0AG30	ruvB	rho	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A812	P0CE47	ruvB	tufA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A812	P63284	ruvB	clpB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A817	P0A817	metK	metK	15690043:0007:LC:binary|15690043:0676:HT:co-complex|8611562:0114:LC:binary|8723769:0114:LC:binary	562	True
P0A817	P0A9X4	metK	mreB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A817	P0AAH0	metK	pstB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A817	P0AES4	metK	gyrA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A817	P0AES6	metK	gyrB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A817	P0AGD7	metK	ffh	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A817	P0C054	metK	ibpA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A817	P0CE47	metK	tufA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A817	P0CE48	metK	tufB	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A817	P10408	metK	secA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A817	P36659	metK	cbpA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A817	P36979	metK	rlmN	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A823	P0AFT5	sfsA	btsR	24561554:0096:HT:binary|24561554:0397:HT:binary	562	True
P0A825	P0A825	glyA	glyA	10656824:0114:LC:binary|10858298:0114:LC:binary|19909338:0028:LC:binary	562	True
P0A828	P0A8E1	smg	ycfP	24561554:0397:HT:binary	562	True
P0A830	P0AEG4	dctA	dsbA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0A832	smpB	smpB	15690043:0007:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0A832	P0A847	smpB	tgt	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0A8M6	smpB	yeeX	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0AA10	smpB	rplM	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0ABH9	smpB	clpA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0ACF0	smpB	hupA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A832	P0ACF4	smpB	hupB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A832	P0AES4	smpB	gyrA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0AES6	smpB	gyrB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0AEU7	smpB	skp	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0AFI2	smpB	parC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0AG55	smpB	rplF	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0AG59	smpB	rpsN	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0AG67	smpB	rpsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P0AGJ5	smpB	yfiF	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P10408	smpB	secA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A832	P14081	smpB	selB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A832	P22525	smpB	ycbB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A832	P30745	smpB	moaA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A832	P33224	smpB	aidB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A832	P60624	smpB	rplX	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A836	P0A836	sucC	sucC	11781092:0114:LC:binary|8144675:0114:LC:binary	562	True
P0A836	P0AGE9	sucC	sucD	10625475:0114:LC:binary|11781092:0114:LC:binary|16606699:0096:LC:binary|19402753:0676:HT:co-complex|8144675:0114:LC:binary|9917402:0114:LC:binary	562	True
P0A847	P0A847	tgt	tgt	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P0A8V2	tgt	rpoB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P0A9P6	tgt	deaD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A847	P0AA10	tgt	rplM	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P0ACF0	tgt	hupA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P0ACF4	tgt	hupB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A847	P0AFG8	tgt	aceE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P0AG44	tgt	rplQ	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P0AG48	tgt	rplU	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P0AG59	tgt	rpsN	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A847	P0AG67	tgt	rpsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P0AGJ5	tgt	yfiF	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P21499	tgt	rnr	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P37653	tgt	bcsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A847	P37765	tgt	rluB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P60422	tgt	rplB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P60438	tgt	rplC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P60624	tgt	rplX	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P60723	tgt	rplD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A847	P61175	tgt	rplV	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A847	P75864	tgt	rlmL	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A850	P0A850	tig	tig	12452438:0028:LC:binary|12452438:0071:LC:binary|14656439:0114:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A850	P0A910	tig	ompA	16606699:0096:LC:binary|19402753:0676:HT:co-complex|19737520:0096:LC:binary	562	True
P0A850	P0A9Z1	tig	glnB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A850	P0AAM3	tig	hypC	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A850	P0AC38	tig	aspA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A850	P0ACF8	tig	hns	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A850	P0ACQ7	tig	tdcA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A850	P0ADZ0	tig	rplW	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A850	P0AER3	tig	gltJ	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A850	P0AG67	tig	rpsA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19737520:0096:LC:binary	562	True
P0A850	P21599	tig	pykA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A850	P31441	tig	ade	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A850	P39199	tig	prmB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A850	P60438	tig	rplC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19737520:0096:LC:binary	562	True
P0A850	P60723	tig	rplD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19737520:0096:LC:binary	562	True
P0A850	P64476	tig	ydiH	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A850	P76149	tig	sad	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A850	P76208	tig	yniB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A850	Q47319	tig	tapT	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A853	P0A853	tnaA	tnaA	15690043:0007:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0A853	P0A8N5	tnaA	lysU	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A853	P0AEW6	tnaA	gsk	24561554:0397:HT:binary	562	True
P0A853	P77319	tnaA	hscC	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A855	P0A9J4	tolB	panE	24561554:0397:HT:binary	562	True
P0A855	P0AB38	tolB	lpoB	24561554:0397:HT:binary	562	True
P0A855	P0ACS9	tolB	acrR	24561554:0397:HT:binary	562	True
P0A855	P10100	tolB	rlpA	24561554:0397:HT:binary	562	True
P0A855	P24242	tolB	ascG	24561554:0397:HT:binary	562	True
P0A855	P75863	tolB	ycbX	24561554:0397:HT:binary	562	True
P0A858	P0A858	tpiA	tpiA	15299515:0114:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex|24627523:0397:HT:binary|7809033:0114:LC:binary	562	True
P0A858	P0A8N5	tpiA	lysU	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A858	P0ADI4	tpiA	entB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A858	P10443	tpiA	dnaE	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A858	P15038	tpiA	helD	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A858	P29745	tpiA	pepT	15690043:0096:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0A858	P36979	tpiA	rlmN	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A858	P68066	tpiA	grcA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A862	P0A8E1	tpx	ycfP	24561554:0096:HT:binary|24561554:0397:HT:binary|24561554:0729:HT:binary	562	True
P0A870	P0A870	talB	talB	11298760:0114:LC:binary|7592346:0071:LC:binary	562	True
P0A870	P30126	talB	leuD	19402753:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0A873	P0A873	trmD	trmD	22841565:0397:LC:binary|24561554:0397:HT:binary	562	True
P0A877	P0A877	trpA	trpA	15451433:0114:LC:binary|15667212:0114:LC:binary	562	True
P0A877	P0A879	trpA	trpB	24627523:0397:HT:binary	562	True
P0A879	P76506	trpB	mlaA	24561554:0397:HT:binary	562	True
P0A881	P0A881	trpR	trpR	3419502:0114:LC:binary|8176748:0077:LC:binary|8232559:0114:LC:binary|8433368:0077:LC:binary|8433368:0114:LC:binary|PDB_1CO0:0114:LC:binary	562	True
P0A881	P76500	trpR	yfcQ	24561554:0397:HT:binary	562	True
P0A884	P0A884	thyA	thyA	10944209:0114:LC:binary|11590022:0114:LC:binary|11697906:0114:LC:binary|12033935:0114:LC:binary|12702803:0114:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex|7724588:0114:LC:binary|8846221:0114:LC:binary|8973201:0114:LC:binary|9416600:0114:LC:binary|9687366:0114:LC:binary|9826509:0114:LC:binary|PDB_1AXW:0114:LC:binary	562	True
P0A887	P0A887	ubiE	ubiE	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A887	P0A9P0	ubiE	lpdA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A887	P0AG11	ubiE	umuD	24561554:0397:HT:binary	562	True
P0A887	P0CE47	ubiE	tufA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A887	P32662	ubiE	gph	24561554:0397:HT:binary	562	True
P0A890	P0A8V2	tusA	rpoB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A890	P0A9B2	tusA	gapA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A890	P0AEU7	tusA	skp	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A890	P0AF67	tusA	tsaE	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A890	P0AFG8	tusA	aceE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A894	P0A894	rapZ	rapZ	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A894	P0A9Y6	rapZ	cspC	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A894	P0AG59	rapZ	rpsN	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A894	P0CE47	rapZ	tufA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A894	P23003	rapZ	trmA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A894	P61175	rapZ	rplV	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A898	P0A898	ybeY	ybeY	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A898	P0A9K3	ybeY	ybeZ	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8A0	P0A8A0	yebC	yebC	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8A0	P0AET5	yebC	hdeD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8A0	P0AF03	yebC	mog	24561554:0397:HT:binary	562	True
P0A8A0	P11875	yebC	argS	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8A0	P28638	yebC	yhdJ	24561554:0397:HT:binary	562	True
P0A8A0	P31142	yebC	sseA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8A0	P33358	yebC	mlrA	24561554:0397:HT:binary	562	True
P0A8A0	P50457	yebC	puuE	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8A2	P29744	yeeN	flgL	24627523:0397:HT:binary	562	True
P0A8A2	P76069	yeeN	ydaY	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8A4	P0A8A4	ppsR	ppsR	15690043:0007:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0A8A4	P0A968	ppsR	cspD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8A4	P0AFG8	ppsR	aceE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8A4	P0CE47	ppsR	tufA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8A4	P22634	ppsR	murI	24561554:0397:HT:binary	562	True
P0A8A4	P33643	ppsR	rluD	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8A4	P37095	ppsR	pepB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8A4	P39286	ppsR	rsgA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8A4	P64540	ppsR	yfcL	24561554:0397:HT:binary	562	True
P0A8A4	P64602	ppsR	mlaB	24561554:0397:HT:binary	562	True
P0A8A8	P0A8A8	rimP	rimP	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8A8	P0A8H6	rimP	yihI	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8A8	P33346	rimP	yehI	24561554:0397:HT:binary	562	True
P0A8A8	Q46802	rimP	uacR	24561554:0397:HT:binary	562	True
P0A8B2	P0ACL5	yfcN	glcC	24561554:0397:HT:binary	562	True
P0A8B2	P18196	yfcN	minC	24561554:0397:HT:binary	562	True
P0A8B2	P32677	yfcN	yijO	24561554:0397:HT:binary	562	True
P0A8B2	P46888	yfcN	uspC	24561554:0397:HT:binary	562	True
P0A8B2	P77257	yfcN	lsrA	24561554:0397:HT:binary	562	True
P0A8B5	P0A8B5	ybaB	ybaB	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8B5	P0A9P6	ybaB	deaD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8B5	P0AB52	ybaB	ychN	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8B5	P77377	ybaB	wzxC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8C1	P0A8C1	ybjQ	ybjQ	14973045:0655:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8C1	P67910	ybjQ	hldD	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8C4	P0ACL5	ygfB	glcC	24561554:0397:HT:binary	562	True
P0A8C4	P0AFW2	ygfB	rmf	24561554:0397:HT:binary	562	True
P0A8C4	P0AGK4	ygfB	yhbY	24561554:0397:HT:binary	562	True
P0A8C4	P28638	ygfB	yhdJ	24561554:0397:HT:binary	562	True
P0A8C4	P45577	ygfB	proQ	24561554:0397:HT:binary	562	True
P0A8C4	Q46953	ygfB	ypjF	24561554:0397:HT:binary	562	True
P0A8D0	P0A8D0	nrdR	nrdR	14973045:0655:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0A8D0	P0AG48	nrdR	rplU	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8D0	P16691	nrdR	phnO	24561554:0397:HT:binary	562	True
P0A8D0	P37052	nrdR	ychJ	24561554:0397:HT:binary	562	True
P0A8D0	P52647	nrdR	ydbK	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8D0	P69902	nrdR	frc	24561554:0397:HT:binary	562	True
P0A8D0	P76578	nrdR	yfhM	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8D3	P18196	yaiI	minC	24561554:0397:HT:binary	562	True
P0A8D3	P37629	yaiI	yhiL	24561554:0397:HT:binary	562	True
P0A8D3	P39409	yaiI	yjjW	24561554:0397:HT:binary	562	True
P0A8D3	P68646	yaiI	fixX	24561554:0397:HT:binary	562	True
P0A8D3	P75679	yaiI	insN1	24561554:0397:HT:binary	562	True
P0A8D3	P76196	yaiI	ydiL	24561554:0397:HT:binary	562	True
P0A8D3	P77390	yaiI	citC	24561554:0397:HT:binary|24561554:0729:HT:binary	562	True
P0A8E1	P37751	ycfP	wbbK	19402753:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0A8E5	P0A8E5	yacL	yacL	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8E5	P0A8T7	yacL	rpoC	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8E5	P0A8V2	yacL	rpoB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A8E5	P0A9A9	yacL	fur	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8E5	P0A9K9	yacL	slyD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8E5	P0AA10	yacL	rplM	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8E5	P0AA43	yacL	rsuA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A8E5	P0ABH7	yacL	gltA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
